Off the Wall;Michael Jackson;1979;62;0.827;0.595;0.0785;118.741;4
This Could Be Anywhere In The World;Alexisonfire;2006;54;0.192;0.757;0.123;83.105;5
Woodstock;Matthews' Southern Comfort;2016;40;0.595;0.34;0.104;119.859;4
Warfair;Clawfinger;1993;12;0.626;0.977;0.104;99.881;4
Breaking Into Heaven;The Stone Roses;1994;41;0.269;0.894;0.098;92.168;4
Munich;Editors;2005;61;0.173;0.872;0.324;149.361;4
Smile;Lily Allen;2006;64;0.632;0.639;0.221;95.506;4
Bring It On Home to Me;Sam Cooke;2000;68;0.523;0.402;0.432;70.863;4
Romantic Rights (Album Version);Death From Above 1979;2004;40;0.513;0.956;0.391;150.181;4
True Love Ways;Buddy Holly;2005;55;0.221;0.124;0.316;82.727;4
Glory Box;Portishead;1994;68;0.51;0.434;0.0603;119.695;4
In My Dreams;REO Speedwagon;1987;57;0.623;0.38;0.3;144.882;4
If I Ever Feel Better;Phoenix;2000;66;0.755;0.553;0.0646;119.7;4
Get Rhythm;Johnny Cash;2014;57;0.914;0.465;0.222;110.205;4
Teenage Alien Nation;American Hi-Fi;2003;17;0.488;0.97;0.148;142.152;4
Ain't That Enough - Remastered;Teenage Fanclub;1997;33;0.454;0.774;0.159;116.202;4
Treaty - Radio Mix;Yothu Yindi;1991;49;0.708;0.849;0.36;122.308;4
Totally Wired;The Fall;2004;45;0.427;0.867;0.0822;167.299;4
New Moon Rising;Wolfmother;2009;45;0.575;0.92;0.194;135.978;4
Supper's Ready - Digital Remastered 2008;Genesis;1972;43;0.31;0.61;0.179;88.132;4
A Praise Chorus;Jimmy Eat World;2001;52;0.461;0.936;0.222;184.184;4
Born To Be My Baby;Bon Jovi;1988;60;0.534;0.959;0.347;131.278;4
Inside Of You;Hoobastank;2006;44;0.437;0.871;0.0897;201.686;4
Oh Boy;Buddy Holly;2018;20;0.343;0.78;0.0797;193.87;4
Shake It Out;Florence + The Machine;2011;67;0.519;0.799;0.107;107.489;4
This Is Not a Love Song;Public Image Ltd.;1984;34;0.612;0.782;0.201;126.945;4
Forever Man - 2015 Remaster;Eric Clapton;2015;44;0.642;0.899;0.171;111.158;4
Good Lovin' Gone Bad - 2015 Remaster;Bad Company;1975;39;0.512;0.786;0.114;128.501;4
Don't Tell Me (What Love Can Do);Van Halen;1995;47;0.637;0.794;0.106;105.957;4
You Got Nothing I Want - 2011 Remastered;Cold Chisel;1982;41;0.511;0.979;0.112;135.616;4
Pretty (Ugly Before);Elliott Smith;2004;37;0.409;0.518;0.0911;151.889;4
America;Simon & Garfunkel;1968;66;0.259;0.241;0.0849;178.453;3
(I'm Always Touched By Your) Presence Dear - Remastered;Blondie;1978;33;0.323;0.897;0.34;141.343;4
A Rush of Blood to the Head;Coldplay;2002;57;0.525;0.472;0.29;138.39;4
You Don't Bring Me Flowers (Barbra Streisand & Neil Diamond Vocal);Jimmy James;2011;2;0.255;0.36;0.724;85.495;4
Fast Times in Tahoe;Elemeno P;2003;45;0.438;0.696;0.101;176.021;4
Blue Collar;Bachman-Turner Overdrive;1973;36;0.64;0.371;0.291;129.299;4
Hey Bulldog - Remastered 2009;The Beatles;1969;51;0.587;0.617;0.199;100.495;4
You Set the Scene - 2015 Remaster;Love;1967;35;0.431;0.371;0.0604;95.824;4
She Has No Time;Keane;2004;46;0.532;0.558;0.0719;141.993;4
Lay It Down;Ratt;1985;59;0.442;0.759;0.174;198.117;4
"Meet Me Half Way - From ""Over The Top"" Soundtrack";Kenny Loggins;1988;57;0.635;0.395;0.27;117.096;4
Fragile;Sting;1987;64;0.323;0.198;0.0889;82.373;4
Grease - 2007 Remaster;Frankie Valli;1978;64;0.82;0.464;0.101;109.374;4
I Don't Want Control of You - Remastered;Teenage Fanclub;1997;32;0.481;0.842;0.537;111.53;4
Do You Want To Dance;Various Artists;2005;30;0.625;0.438;0.155;155.537;4
Tuff Enuff;The Fabulous Thunderbirds;1986;47;0.58;0.663;0.645;116.308;4
Oh What A World;Rufus Wainwright;2003;42;0.445;0.225;0.114;100.464;4
You Only Live Once;The Strokes;2006;70;0.63;0.908;0.116;120.522;4
Map of the Problematique;Muse;2006;58;0.493;0.959;0.254;125.04;4
Princess of the Night - 2009 Remastered Version;Saxon;1981;51;0.362;0.797;0.0668;107.249;4
All Tomorrow's Parties;The Velvet Underground;1967;47;0.329;0.499;0.0963;93.508;4
Willie And The Hand Jive;Nick at Nite;1997;32;0.767;0.877;0.245;98.823;4
Blue Moon - Take 9/M;Elvis Presley;1956;54;0.419;0.1;0.112;129.803;1
Makes No Difference;Sum 41;2000;48;0.5;0.896;0.0478;107.791;4
LSI (Love Sex Intelligence);The Shamen;1992;19;0.664;0.887;0.252;126.82;4
Miner At The Dial-a-View - Piano Version;Grandaddy;2020;29;0.354;0.257;0.0934;109.742;4
My Immortal;Evanescence;2003;74;0.19;0.265;0.134;79.012;4
Jump In The Fire - Remastered;Metallica;1983;49;0.29;0.908;0.33;178.359;4
Blasphemous Rumours;Depeche Mode;1984;46;0.718;0.72;0.0612;119.758;4
All On Our Own;Midnight Youth;2009;19;0.513;0.869;0.113;137.025;4
Handy Man;Jimmy Jones;2012;11;0.453;0.644;0.196;144.947;4
Sea Of Love;Phil Phillips;2014;50;0.449;0.571;0.385;127.565;3
Talk to Me;Stevie Nicks;1986;45;0.643;0.712;0.287;103.07;4
Kiss Me Deadly;Lita Ford;1988;55;0.468;0.743;0.369;156.103;4
I Got Stung;Elvis Presley;1959;37;0.731;0.832;0.219;96.557;4
If I Ever Lose My Faith In You;Sting;1993;58;0.575;0.727;0.054;97.995;4
Sehnsucht;Rammstein;1997;58;0.6;0.954;0.0775;140.125;4
Boiled Frogs;Alexisonfire;2006;46;0.424;0.956;0.402;100.498;4
What I Am;Edie Brickell & New Bohemians;1988;56;0.619;0.677;0.0589;177.873;4
The One;Foo Fighters;2019;39;0.511;0.95;0.079;162.072;4
Devour;Shinedown;2008;44;0.337;0.981;0.0697;176.995;4
Limassol;Maximo Park;2005;32;0.431;0.891;0.132;92.424;4
Steven's Last Night in Town;Ben Folds Five;1997;30;0.514;0.699;0.547;112.935;4
One Step Beyond;Madness;1979;43;0.477;0.94;0.412;154.82;4
Swimming In Your Ocean;Crash Test Dummies;1993;36;0.613;0.795;0.0809;93.873;4
Breathless;Various Artists;1989;30;0.454;0.883;0.18;162.662;4
New Orleans;Gillan;2007;22;0.518;0.931;0.23;100.996;4
Thrash Unreal;Against Me!;2007;57;0.555;0.839;0.102;124.877;4
Under Control;The Strokes;2003;55;0.401;0.723;0.0543;90.596;4
Cold Gin;KISS;1974;46;0.512;0.754;0.0881;117.588;4
Peek-A-Boo;Siouxsie and the Banshees;1988;43;0.825;0.684;0.106;105.207;4
Hong Kong Garden;Siouxsie and the Banshees;1978;56;0.614;0.721;0.167;146.629;4
It Could Be Sweet;Portishead;1994;52;0.668;0.52;0.13;153.963;4
Geno;Various Artists;2020;3;0.48;0.628;0.962;124.491;4
Power Lunch;Har Mar Superstar;2002;16;0.987;0.509;0.0593;119.95;4
Crooked Teeth;Death Cab for Cutie;2005;54;0.579;0.662;0.117;102.951;4
What About Love?;Heart;1985;55;0.246;0.631;0.321;160.633;4
The Meeting Place - Remastered 2001;XTC;1986;29;0.715;0.634;0.052;107.344;4
Deuce;KISS;1974;48;0.44;0.879;0.294;127.686;4
Take It to the Limit - 2013 Remaster;Eagles;1975;65;0.435;0.423;0.132;91.137;3
The First Time Ever I Saw Your Face;Roberta Flack;1969;65;0.311;0.0264;0.156;120.653;4
Rain King;Counting Crows;1993;55;0.479;0.883;0.305;78.592;4
(There'll Be) Peace In the Valley (For Me);Elvis Presley;1957;53;0.306;0.0334;0.281;65.148;3
Decode - Twilight Soundtrack Version;Paramore;2009;59;0.282;0.866;0.101;163.987;4
Razamanaz;Nazareth;1973;38;0.331;0.949;0.217;189.894;4
Apache;Fatboy Slim;2013;36;0.659;0.764;0.0761;118.245;4
Tangerine - Remaster;Led Zeppelin;1970;62;0.306;0.398;0.0756;85.622;4
Animal Farm - 2018 Stereo Remaster;The Kinks;1968;32;0.541;0.678;0.0611;77.478;4
Everytime You Go Away;Various Artists;2011;46;0.662;0.762;0.0999;82.118;4
Standing In the Way of Control;Gossip;2005;55;0.697;0.919;0.203;118.341;4
Dr. Baker;The Beta Band;1998;26;0.462;0.417;0.0821;76.155;4
The Night Owls;Little River Band;2014;39;0.57;0.637;0.127;126.614;4
Sitting Inside My Head;Supergroove;1994;50;0.607;0.786;0.0958;94.044;4
Crush;Dave Matthews Band;1998;53;0.564;0.745;0.108;94.044;4
Sweet Soul Sister;The Cult;1989;46;0.44;0.866;0.159;93.027;4
Right Place Wrong Time;Dr. John;1973;60;0.789;0.494;0.144;104.593;4
No Depression;Uncle Tupelo;1990;34;0.428;0.304;0.152;113.949;4
Maybe Baby;Buddy Holly;2018;21;0.596;0.629;0.108;137.239;4
Heatstrokes;Krokus;1980;29;0.37;0.687;0.0889;155.08;4
She Builds Quick Machines;Velvet Revolver;2007;40;0.333;0.883;0.313;148.818;4
I'm So Tired - Remastered 2009;The Beatles;1968;55;0.433;0.483;0.539;68.492;4
Am I Wry? No;Mew;2003;26;0.536;0.919;0.139;130.594;4
Is It Okay If I Call You Mine?;Various Artists;1980;52;0.621;0.11;0.106;143.883;4
Trash;Suede;1993;22;0.434;0.992;0.315;124.601;4
"The Orchestra Tubular Bells Part 1 ""The Exorcist"" - Live At Sumida Triphony Hall / 2006";Johann Sebastian Bach;2020;12;0.234;0.126;0.312;105.125;4
War;Edwin Starr;1970;63;0.59;0.671;0.248;109.333;4
Young Blood;The Naked And Famous;2010;67;0.579;0.865;0.649;104.99;4
Weight of the World;Black Rebel Motorcycle Club;2005;28;0.433;0.644;0.0784;170.313;4
Alpha And Omega;Boards of Canada;2002;36;0.484;0.894;0.926;195.917;4
All In Love Is Fair;Stevie Wonder;1973;47;0.484;0.34;0.173;132.716;4
Little Bitty Pretty One;Various Artists;2011;47;0.761;0.425;0.0596;88.275;4
Not Even Stevie Nicks?;Calexico;2003;18;0.522;0.394;0.0998;132.174;4
Dancing Fool;Frank Zappa;2016;24;0.564;0.638;0.521;132.375;4
10,000 Lovers (In One);TNT;1987;41;0.451;0.802;0.629;108.255;4
Let's Have A Party;Wanda Jackson;2002;52;0.522;0.901;0.176;166.886;4
Earth Song;Michael Jackson;1995;64;0.501;0.439;0.087;138.377;4
The Jessica Numbers;The New Pornographers;2005;22;0.6;0.926;0.343;125.025;3
You Look So Fine;Garbage;1998;33;0.561;0.632;0.0803;103.944;4
Do You See What I See?;Hunters & Collectors;1987;55;0.427;0.967;0.228;154.919;4
Water's Edge;Seven Mary Three;1995;52;0.6;0.683;0.103;118.604;4
Games Without Frontiers;Peter Gabriel;1980;49;0.735;0.724;0.132;96.046;4
Something in Your Mouth;Nickelback;2008;63;0.663;0.977;0.173;129.975;4
Still The Same;Bob Seger;1978;62;0.709;0.767;0.0592;115.64;4
Saturday Night Special;Lynyrd Skynyrd;1975;55;0.558;0.563;0.273;120.99;4
Hand in Glove - 2011 Remaster;The Smiths;1984;52;0.445;0.89;0.284;141.802;4
I Want You, I Need You, I Love You;Elvis Presley;1958;52;0.441;0.33;0.31;78.744;4
Just Like This;Limp Bizkit;1999;52;0.639;0.947;0.0915;100.869;4
Sewn;The Feeling;2006;27;0.554;0.614;0.0836;150.033;4
Kayleigh;Marillion;1992;57;0.562;0.671;0.0947;106.002;4
Flowers On the Wall;The Statler Brothers;1996;54;0.784;0.451;0.115;100.303;4
Romulus;Sufjan Stevens;2003;44;0.717;0.237;0.108;120.555;3
Perpetual Dawn;The Orb;1991;32;0.798;0.786;0.216;102.742;4
Supergirl;Reamonn;2000;58;0.662;0.515;0.0925;116.24;4
Morning Bell;Radiohead;2000;51;0.645;0.462;0.34;142.137;5
Baby, Let's Play House;Elvis Presley;2017;49;0.668;0.65;0.122;103.975;4
Nothing's Gonna Stop Us Now;Starship;1987;76;0.643;0.801;0.0719;95.988;4
In View;The Tragically Hip;2006;34;0.484;0.901;0.155;146.012;4
My Old Friend The Blues;Steve Earle;1986;25;0.423;0.137;0.0604;142.46;4
Vincent;Don McLean;1971;70;0.419;0.085;0.34;91.509;3
Faithfully;Journey;1983;68;0.202;0.644;0.109;85.04;5
Sunsets;Powderfinger;2003;59;0.282;0.862;0.0904;167.36;4
Stargazer;Rainbow;1976;59;0.166;0.948;0.769;177.495;4
New Hot Nights;Luger Boa;2011;10;0.602;0.921;0.153;125.001;4
Be-Bop-A-Lula;Peter & Freddy;1975;0;0.466;0.649;0.354;150.837;4
New York, New York;Ryan Adams;2001;48;0.52;0.812;0.165;106.198;4
Smalltown Boy;Bronski Beat;1984;72;0.685;0.584;0.124;134.546;4
Des Etoiles Electroniques;Stereolab;1994;20;0.254;0.105;0.0865;183.663;3
Armed and Ready - 2009 Remaster;Michael Schenker Group;1980;48;0.329;0.941;0.0791;171.632;4
All By Myself;Eric Carmen;1975;64;0.376;0.373;0.15;116.074;4
Celebrated Summer;Hsker D;1985;33;0.288;0.927;0.388;100.509;4
The Kids Are Back;Twisted Sister;1983;55;0.557;0.843;0.218;138.339;4
Wicked Game;Giant Drag;2005;30;0.579;0.445;0.123;122.924;4
Astronaut;the feelers;2001;17;0.385;0.904;0.0929;160.296;4
Even In The Quietest Moments;Supertramp;1977;51;0.431;0.598;0.131;132.392;4
Ain't You Wealthy, Ain't You Wise?;"Bonnie ""Prince"" Billy";2003;17;0.674;0.136;0.103;105.761;3
I'm Outta Time;Oasis;2008;46;0.427;0.622;0.431;77.407;4
The Celtic Soul Brothers (More, Please, Thank You);Dexys Midnight Runners;1982;38;0.61;0.691;0.177;91.597;4
Am I Ever Gonna See Your Face Again - Live;The Angels;1988;43;0.209;0.945;0.9;184.197;4
Jackson Cage;Bruce Springsteen;1980;40;0.401;0.911;0.225;138.908;4
Dizzy Miss Lizzy;Larry Williams;1959;31;0.595;0.798;0.0949;138.019;4
Taxman - Remastered 2009;The Beatles;1966;61;0.469;0.596;0.321;133.586;4
More Than Words Can Say;Alias;1990;54;0.412;0.376;0.11;69.064;4
Someday;The Strokes;2001;64;0.538;0.52;0.367;106.031;4
I Want to Take You Higher;Sly & The Family Stone;1969;49;0.613;0.844;0.308;102.773;4
Sirens;The Pack a.d.;2013;19;0.419;0.882;0.182;151.519;4
What A Waste;Sonic Youth;2006;22;0.291;0.87;0.204;154.957;4
On the Beach;Chris Rea;1988;53;0.735;0.728;0.0657;127.97;4
Wasted Time;Kings of Leon;2003;42;0.692;0.727;0.187;122.619;4
The Ex;Billy Talent;2003;46;0.441;0.877;0.358;161.934;4
The Widow;The Mars Volta;2005;52;0.236;0.658;0.276;106.222;3
These Dreams;Heart;1985;58;0.535;0.532;0.0868;79.106;4
I Need A Lover;John Mellencamp;1978;50;0.415;0.851;0.368;125.961;4
The Jack;AC/DC;1976;55;0.646;0.473;0.195;112.326;4
Heart of the Sunrise - 2003 Remaster;Yes;1971;47;0.362;0.507;0.113;146.741;3
Lady Madonna - Remastered 2015;The Beatles;2000;61;0.65;0.777;0.215;109.608;4
Djed;Tortoise;1996;28;0.541;0.436;0.177;118.157;4
Fallen Angel;Elbow;2003;31;0.38;0.754;0.425;173.889;4
I Summon You;Spoon;2005;39;0.836;0.654;0.11;128.08;4
Hard Habit to Break - 2006 Remaster;Chicago;1984;60;0.584;0.612;0.171;81.182;4
Seventeen;Winger;1988;59;0.577;0.676;0.0625;95.98;4
Sitting By the Riverside - 2018 Stereo Remaster;The Kinks;1968;31;0.533;0.638;0.264;137.798;4
Cry, Cry, Cry - 1988 Version;Johnny Cash;2011;29;0.734;0.79;0.108;108.728;4
Whiskey In The Jar;Thin Lizzy;1972;64;0.557;0.693;0.196;127.531;4
Runnin' Back To Saskatoon - ReEdited Single Version;The Guess Who;2010;24;0.505;0.694;0.988;117.185;4
"Banditos [In the Style of ""The Refreshments""]";Done Again;2011;9;0.546;0.881;0.123;147.016;4
Dreams;Van Halen;1986;62;0.455;0.758;0.0986;141.304;4
Reena;Sonic Youth;2006;28;0.286;0.956;0.144;148.08;4
Runaways;The Killers;2012;60;0.409;0.837;0.0855;121.757;4
Take You On A Cruise;Interpol;2004;43;0.478;0.927;0.0998;118.07;4
Sweet Harmony;The Beloved;1993;62;0.573;0.837;0.0544;101.59;4
Ready Teddy;Little Richard;1957;42;0.532;0.678;0.103;205.973;4
Love Train;The O'Jays;1972;69;0.744;0.568;0.163;122.657;4
Angel Eyes;The Jeff Healey Band;1988;23;0.431;0.485;0.0541;63.186;4
Sowing The Seeds Of Love;Tears For Fears;1989;63;0.209;0.795;0.355;171.975;4
To The Hilt;Various Artists;1999;39;0.623;0.912;0.0418;97.837;4
Wild Child - Remastered;Lou Reed;1972;27;0.715;0.838;0.175;125.187;4
You Gotta Know Remix;Supergroove;1994;25;0.696;0.929;0.277;115.982;4
Yoshimi Battles the Pink Robots, Pt. 1;The Flaming Lips;2002;62;0.555;0.902;0.152;156.108;4
On A Plain;Nirvana;1991;54;0.428;0.946;0.141;133.26;4
Coffee and TV;Blur;1999;67;0.743;0.743;0.0987;121.604;4
Make It Wit Chu;Queens of the Stone Age;2007;58;0.704;0.811;0.13;91.97;4
Katmandu;Yusuf / Cat Stevens;1970;43;0.672;0.121;0.0973;102.71;4
You're so Vain;Carly Simon;1972;75;0.659;0.678;0.0784;106.186;4
Honey Don't;Carl Perkins;1957;39;0.716;0.718;0.254;87.493;4
Glass Onion - Remastered 2009;The Beatles;1968;53;0.523;0.51;0.108;120.432;4
Invisible Touch - 2007 Remaster;Genesis;1986;60;0.659;0.878;0.0731;131.037;4
King Of The Mountain - Remastered;Midnight Oil;1997;48;0.509;0.895;0.151;148.012;4
I'm In Love Again;Fats Domino;2002;39;0.684;0.632;0.0211;128.849;4
Look Away;Big Country;1986;46;0.559;0.837;0.136;128.091;4
It Must Be Love;Madness;1981;57;0.536;0.606;0.255;146.425;4
"Hello Again - From ""The Jazz Singer"" Soundtrack";Neil Diamond;1980;53;0.262;0.212;0.124;122.49;4
Ribcage;Elbow;2003;22;0.725;0.42;0.0825;130.057;4
Charlie Big Potato;Skunk Anansie;1999;44;0.388;0.824;0.0615;158.64;4
Rip It Up;Elvis Presley;1956;44;0.672;0.775;0.115;102.119;4
Venus;Television;1977;47;0.55;0.631;0.0503;114.553;4
Where The River Flows;Collective Soul;1995;56;0.733;0.724;0.106;127.632;4
Harmonicas & Tambourines;Hot Hot Heat;2007;18;0.411;0.977;0.292;160.108;4
Don't Shed a Tear;Paul Carrack;1987;45;0.644;0.657;0.0498;109.785;4
Donna - Single Version;Ritchie Valens;1959;56;0.472;0.225;0.111;100.299;3
Life's What You Make It - 1997 Remaster;Talk Talk;1986;60;0.525;0.804;0.0382;91.951;4
Killed By Death - Live Hamburg Germany 1998;Motàrhead;1999;13;0.167;0.998;0.976;141.342;4
Tear It Up;Johnny Burnette & The Rock 'N' Roll Trio;2008;27;0.608;0.672;0.527;109.933;4
Kingdom;Ultramarine;2014;8;0.77;0.4;0.199;109.653;4
Turn On Me;The Shins;2007;41;0.56;0.865;0.106;121.988;4
The Stops;Elbow;2005;23;0.419;0.29;0.492;166.258;3
End Over End;Foo Fighters;2005;42;0.433;0.921;0.45;128.127;4
A Bad Dream;Keane;2006;54;0.408;0.729;0.172;145.055;4
Something To Talk About;Bonnie Raitt;1991;62;0.795;0.64;0.0692;102.633;4
Don't Tell Me You Love Me;Night Ranger;1982;52;0.389;0.84;0.085;176.589;4
Don't Let Go (Love);En Vogue;1997;62;0.618;0.688;0.3;78.311;4
River;Joni Mitchell;1971;67;0.405;0.152;0.104;61.34;4
You Keep Runnin' Away;38 Special;1982;25;0.646;0.708;0.154;132.927;4
This Is the Day;The The;2001;56;0.56;0.875;0.063;141.661;4
For All the Cows;Foo Fighters;1995;42;0.366;0.542;0.237;124.631;4
Silver And Cold;AFI;2003;53;0.412;0.839;0.333;130.09;1
Mysterons;Portishead;1994;53;0.657;0.498;0.107;164.25;4
Into Your Hideout;Pilot Speed;2006;8;0.523;0.706;0.106;140.078;4
Love of a Lifetime;Firehouse;1990;61;0.472;0.48;0.0914;123.023;4
Spies;Coldplay;2000;58;0.309;0.673;0.0635;147.599;4
"Return to Sender - From ""Girls! Girls! Girls!""";Elvis Presley;1962;60;0.845;0.563;0.0614;130.335;4
Long Tall Sally;Elvis Presley;1956;35;0.391;0.752;0.0537;186.574;4
Young Turks - 2008 Remaster;Rod Stewart;2008;62;0.641;0.821;0.138;161.143;4
Fans;Kings of Leon;2007;56;0.416;0.721;0.141;103.96;4
Turn up the Radio;Autograph;1984;59;0.629;0.79;0.13;110.295;4
Word Up!;Korn;2004;62;0.577;0.94;0.347;116.045;4
She's Not There;Santana;1977;53;0.477;0.697;0.311;130.365;4
Verona;Elemeno P;2003;42;0.541;0.909;0.165;175.863;4
Doctor Doctor - 2007 Remaster;UFO;1974;61;0.298;0.799;0.496;143.072;4
Been Away Too Long;Soundgarden;2012;45;0.475;0.971;0.367;152.868;4
Bang the Drum All Day - 2015 Remaster;Todd Rundgren;1982;44;0.639;0.784;0.0404;143.111;4
Open Your Eyes;Guano Apes;1997;62;0.645;0.948;0.33;111.571;4
Cool Slate;Cha Cha Cohen;1999;0;0.271;0.917;0.225;198.043;4
Devil in a Midnight Mass;Billy Talent;2006;54;0.459;0.928;0.258;177.97;4
Age of Consent - 2015 Remaster;New Order;1983;67;0.372;0.91;0.13;161.964;4
Fake Empire;The National;2007;57;0.324;0.776;0.0728;101.964;3
The Real Thing;Russell Morris;1978;44;0.274;0.618;0.123;91.726;4
An Honest Mistake;The Bravery;2005;56;0.46;0.889;0.121;140.038;4
In The Waiting Line;Zero 7;2001;63;0.561;0.33;0.106;79.01;4
Check My Brain;Alice In Chains;2009;58;0.441;0.845;0.723;113.989;4
No More Heroes - 1996 Remaster;The Stranglers;1977;52;0.293;0.933;0.336;150.994;4
She's A Beauty - Remastered 1991;The Tubes;1983;54;0.689;0.789;0.297;110.739;4
The Bomb (These Sounds Fall Into My Mind);The Bucketheads;1995;54;0.782;0.874;0.0766;125.917;4
Father Figure;Army of Anyone;2006;18;0.52;0.968;0.284;93.986;4
You Can't Catch Me - Single Version;Chuck Berry;1982;37;0.816;0.701;0.0656;122.537;4
Cheap Wine & Cheaper Women;Airbourne;2007;34;0.647;0.847;0.382;110.008;4
Frankie And Johnny - Live;Sam Cooke;1964;25;0.501;0.487;0.706;109.134;4
Wherever You Will Go;The Calling;2001;73;0.558;0.719;0.115;112.027;4
Cry Little Sister - Theme from ''Lost Boys'';Various Artists;1987;53;0.467;0.495;0.0714;146.016;4
Pyramid Song;Radiohead;2001;61;0.127;0.335;0.111;77.078;4
On my Radio;The Selecter;1997;48;0.783;0.706;0.158;141.021;4
Hasta Manana, Monsieur;Sparks;1974;8;0.457;0.685;0.156;132.202;4
Oh Girl;The Chi-Lites;2001;50;0.418;0.402;0.103;133.683;4
Senses Working Overtime - Remastered;XTC;1982;52;0.68;0.665;0.659;129.899;4
See You Later, Alligator;Bill Haley & His Comets;1959;52;0.663;0.758;0.319;157.198;4
Set My Baby Free;Ian Brown;1999;39;0.566;0.606;0.135;89.836;4
Villa Rosie - 2012 Remaster;Blur;1993;26;0.456;0.748;0.0942;96.438;4
Wild Hearted Son (Edit);The Cult;2000;35;0.422;0.887;0.251;131.164;4
Stacked Actors;Foo Fighters;1999;54;0.502;0.934;0.234;134.898;4
Kyrie - Single Version;Mr. Mister;2001;0;0.489;0.656;0.0738;89.766;4
Harvest for the World, Pt. 1 - Single Version;The Isley Brothers;1976;54;0.658;0.585;0.112;132.141;4
I Forgot to Remember to Forget;Elvis Presley;1959;30;0.679;0.471;0.552;112.946;4
Cico Buff;Cocteau Twins;1988;37;0.483;0.757;0.184;134.04;4
Babe;Styx;1979;65;0.267;0.204;0.0924;169.486;4
He's Simple, He's Dumb, He's The Pilot;Grandaddy;2000;43;0.307;0.419;0.149;124.775;3
Mourn;Sentenced;1998;44;0.447;0.556;0.0937;130.042;4
Me and Mia;Ted Leo and the Pharmacists;2004;38;0.431;0.95;0.103;172.081;4
Sorted For E's & Wizz;Pulp;1995;48;0.373;0.768;0.361;91.785;4
Around And Around;Chuck Berry;1959;37;0.729;0.381;0.0821;88.02;4
I Should Have Known Better - Remastered 2009;The Beatles;1964;61;0.682;0.444;0.115;130.704;4
The Letter - Live At The Fillmore East/1970;Joe Cocker;1970;38;0.485;0.949;0.938;90.553;4
Don't You Just Know It?;"Huey ""Piano"" Smith";2010;23;0.76;0.801;0.143;139.812;4
Long Ride;Young Nudy;2019;43;0.601;0.61;0.196;140.019;4
Passive;A Perfect Circle;2004;57;0.445;0.708;0.0982;86.875;4
"""Get A Shot Of The Refrigerator""";Stereolab;2006;10;0.52;0.815;0.159;179.673;4
At This Moment (studio Version);Billy Vera & The Beaters;2010;40;0.569;0.229;0.142;81.213;3
Hold On, I'm Comin';Sam & Dave;1966;67;0.803;0.338;0.097;106.841;4
Too Much Monkey Business;Chuck Berry;1957;37;0.678;0.83;0.267;93.275;4
Chicks 'N Cars (And The Third World War);Colin James;1988;27;0.494;0.795;0.0845;172.166;4
Dream Police;Cheap Trick;1979;52;0.476;0.766;0.214;137.083;4
Anthem for the Year 2000;Silverchair;1999;50;0.325;0.768;0.27;176.6;4
Ant Music in the Style of Adam & the Ants;Sunfly Karaoke;2009;0;0.777;0.42;0.0621;162.106;4
